Time,IR_brachial,IR_ankle
91458,108007,105100
91463,108015,105071
91468,108022,105080
91471,108042,105088
91478,108055,105111
91483,107997,105103
91488,107979,105103
91493,108002,105125
91498,108034,105122
91503,108026,105120
91508,108034,105099
91511,108045,105098
91517,108043,105120
91523,107990,105138
91528,107964,105120
91533,107990,105168
91538,107997,105148
91543,107979,105154
91548,108008,105109
91551,108001,105137
91557,107974,105139
91563,107928,105153
91568,107912,105130
91573,107943,105206
91578,107931,105149
91583,107943,105095
91588,107958,105114
91591,107952,105127
91597,107900,105131
91602,107856,105122
91608,107882,105139
91613,107901,105166
91618,107903,105128
91623,107909,105038
91628,107914,105021
91631,107903,105031
91637,107872,105026
91642,107852,105033
91648,107860,105024
91653,107871,105005
91658,107870,104991
91663,107879,104945
91668,107901,104936
91671,107863,104964
91676,107826,104947
91682,107820,104941
91687,107840,104945
91693,107845,104956
91698,107830,104961
91703,107850,104927
91708,107861,104880
91713,107803,104897
91716,107770,104906
91722,107816,104914
91727,107822,104932
91732,107806,104950
91738,107815,104951
91743,107839,104862
91748,107828,104857
91753,107784,104900
91756,107761,104919
91761,107797,104908
91767,107786,104929
91772,107791,104961
91778,107826,104959
91783,107825,104930
91788,107786,104862
91793,107771,104931
91796,107771,104944
91801,107777,104951
91807,107788,104962
91812,107793,104988
91817,107808,104993
91823,107829,104983
91828,107804,104949
91833,107784,104953
91836,107792,104998
91841,107810,105000
91846,107818,105014
91852,107836,105034
91857,107857,105060
91863,107860,105036
91868,107820,105002
91873,107802,105003
91876,107836,105051
91881,107852,105044
91887,107860,105061
91892,107890,105087
91897,107905,105103
91902,107854,105051
91908,107826,105024
91913,107864,105043
91916,107858,105056
91921,107852,105070
91927,107846,105061
91932,107873,105092
91937,107872,105096
91942,107825,105097
91948,107787,105058
91953,107810,105032
91956,107810,105065
91961,107798,105068
91966,107817,105062
91972,107832,105090
91977,107827,105099
91982,107773,105086
91987,107757,105071
91993,107784,105052
91996,107799,105063
92001,107775,105074
92006,107794,105076
92012,107815,105076
92017,107781,105111
92022,107750,105120
92027,107782,105050
92033,107811,105048
92036,107818,105064
92041,107813,105094
92047,107837,105090
92052,107841,105122
92057,107798,105143
92062,107797,105117
92067,107823,105075
92072,107843,105047
92076,107838,105073
92081,107847,105082
92087,107868,105081
92092,107802,105100
92097,107790,105111
92102,107816,105078
92107,107830,105088
92112,107839,105057
92115,107831,105101
92122,107860,105108
92127,107864,105093
92132,107830,105100
92137,107794,105121
92142,107839,105107
92147,107850,105079
92152,107834,105074
92155,107835,105101
92162,107871,105111
92167,107807,105105
92172,107799,105125
92177,107786,105152
92182,107807,105139
92187,107817,105085
92192,107802,105102
92195,107801,105100
92200,107828,105116
92207,107761,105109
92212,107751,105147
92217,107760,105156
92222,107773,105143
92227,107764,105089
92232,107769,105076
92235,107767,105105
92240,107807,105111
92247,107750,105111
92252,107734,105100
92257,107746,105113
92262,107762,105114
92267,107751,105045
92272,107750,105043
92277,107752,105050
92280,107761,105053
92286,107737,105036
92292,107709,105026
92297,107757,105020
92302,107743,105050
92307,107755,104961
92312,107729,104936
92317,107732,104940
92320,107739,104956
92325,107688,104945
92332,107723,104945
92337,107747,104951
92342,107740,104951
92347,107730,104919
92352,107717,104883
92357,107720,104907
92360,107715,104914
92365,107681,104905
92371,107720,104918
92377,107717,104961
92382,107725,104921
92387,107713,104897
92392,107726,104859
92397,107713,104877
92400,107713,104874
92405,107678,104906
92411,107701,104907
92417,107718,104935
92422,107718,104982
92427,107706,104932
92432,107724,104871
92437,107717,104904
92440,107701,104927
92445,107689,104936
92450,107718,104951
92456,107706,104941
92462,107709,105013
92467,107712,104958
92472,107715,104967
92477,107713,104961
92482,107714,104968
92485,107722,104997
92490,107717,104990
92495,107727,105001
92500,107734,105061
92507,107733,105047
92512,107745,105013
92517,107710,104984
92522,107718,105022
92525,107751,105035
92530,107731,105048
92535,107734,105072
92540,107730,105089
92547,107745,105089
92552,107756,105062
92557,107764,105043
92562,107743,105064
92565,107740,105090
92570,107745,105076
92575,107745,105090
92580,107751,105100
92587,107751,105125
92592,107766,105100
92597,107748,105071
92602,107752,105066
92605,107773,105067
92610,107783,105083
92615,107782,105092
92620,107777,105107
92625,107772,105119
92632,107792,105125
92637,107789,105063
92642,107809,105063
92645,107793,105068
92650,107797,105086
92655,107817,105098
92660,107817,105142
92665,107812,105121
92670,107821,105128
92676,107824,105099
92682,107832,105035
92687,107819,105082
92690,107827,105102
92695,107839,105101
92700,107849,105083
92705,107843,105135
92710,107845,105114
92716,107841,105121
92721,107866,105076
92727,107858,105097
92730,107858,105107
92735,107873,105101
92740,107873,105103
92745,107868,105125
92750,107881,105133
92755,107886,105123
92761,107875,105057
92766,107884,105081
92770,107903,105102
92775,107895,105114
92780,107910,105124
92785,107902,105109
92790,107906,105129
92795,107906,105136
92801,107914,105082
92806,107910,105059
92811,107908,105119
92815,107910,105135
92820,107912,105123
92825,107924,105128
92830,107921,105152
92835,107924,105131
92840,107907,105132
92846,107892,105058
92851,107895,105150
92855,107901,105141
92860,107917,105149
92865,107899,105156
92870,107875,105185
92875,107869,105190
92880,107878,105194
92886,107874,105116
92891,107871,105121
92895,107882,105139
92900,107880,105163
92905,107868,105158
92910,107881,105147
92915,107855,105133
92920,107873,105167
92925,107868,105096
92931,107871,105075
92935,107858,105088
92940,107856,105087
92945,107850,105080
92950,107847,105056
92955,107852,105111
92960,107849,105065
92965,107853,105009
92971,107839,105002
92976,107830,104964
92980,107825,105013
92985,107822,104985
92990,107813,104993
92995,107820,104997
93000,107811,104992
93005,107803,105020
93010,107807,104958
93016,107802,104918
93020,107821,104938
93025,107819,104961
93030,107815,104949
93035,107808,104987
93040,107827,104964
93045,107823,104972
93050,107832,104931
93056,107839,104896
93061,107832,104928
93065,107831,104953
93070,107832,104976
93075,107835,104961
93080,107840,104968
93085,107855,104960
93090,107841,104950
93095,107847,104949
93101,107844,104957
93105,107860,104977
93110,107848,104990
93115,107835,104986
93120,107853,105005
93125,107862,105033
93130,107856,105027
93135,107858,104985
93140,107871,105016
93145,107844,105025
93150,107866,105040
93155,107857,105056
93160,107861,105055
93165,107874,105076
93170,107874,105088
93175,107862,105036
93180,107871,105044
93186,107878,105066
93190,107865,105094
93195,107867,105103
93200,107884,105126
93205,107896,105121
93210,107890,105171
93215,107874,105127
93220,107893,105118
93225,107891,105097
93230,107913,105113
93235,107905,105118
93240,107901,105125
93245,107908,105131
93250,107907,105132
93255,107905,105163
93260,107920,105099
93265,107917,105086
93271,107930,105109
93275,107930,105113
93280,107921,105134
93285,107923,105136
93290,107953,105193
93295,107931,105154
93300,107938,105110
93305,107940,105072
93310,107929,105109
93315,107933,105124
93320,107963,105121
93325,107954,105128
93330,107960,105141
93335,107968,105168
93340,107965,105174
93345,107979,105107
93350,107974,105103
93355,107975,105129
93360,107976,105137
93365,107975,105142
93370,107985,105155
93375,107991,105164
93380,107985,105141
93385,108000,105151
93390,107973,105070
93395,107967,105116
93400,108000,105137
93405,107985,105145
93410,107984,105151
93415,107987,105179
93420,108004,105155
93425,107991,105128
93430,107992,105074
93435,107992,105143
93440,107996,105148
93445,108002,105167
93450,107996,105143
93455,108003,105167
93460,107998,105177
93465,107998,105185
93470,107992,105135
93475,108004,105135
93479,108011,105159
93485,108012,105163
93490,107999,105161
93495,108021,105203
93500,107997,105197
93505,107988,105211
93510,107991,105133
93515,107997,105141
93519,107980,105178
93524,107968,105181
93530,107975,105183
93535,107969,105163
93540,107964,105203
93545,107951,105219
93550,107968,105165
93555,107955,105176
93559,107941,105194
93564,107935,105207
93570,107931,105207
93575,107921,105190
93580,107916,105198
93585,107900,105213
93590,107912,105175
93595,107887,105133
93600,107900,105153
93604,107892,105184
93609,107906,105140
93615,107895,105142
93620,107888,105122
93625,107890,105130
93630,107894,105077
93635,107881,105060
93640,107878,105061
93644,107887,105051
93649,107867,105065
93655,107878,105039
93660,107875,105076
93665,107891,105064
93670,107883,105054
93675,107861,104991
93680,107857,104986
93684,107856,105006
93689,107860,105004
93694,107872,105007
93700,107868,105027
93705,107869,105031
93710,107860,105019
93715,107875,104994
93720,107871,104975
93723,107873,104979
93729,107893,105012
93734,107877,104975
93740,107886,104993
93745,107901,105003
93750,107902,105027
93755,107908,104990
93760,107889,105002
93763,107907,105009
93769,107903,105029
93774,107906,105034
93779,107917,105039
93785,107925,105068
93790,107937,105100
93795,107915,105061
93800,107931,105009
93805,107934,105051
93808,107946,105101
93814,107950,105103
93819,107943,105087
93825,107952,105126
93830,107943,105176
93835,107960,105094
93840,107963,105078
93845,107972,105096
93848,107969,105162
93854,107974,105168
93859,107983,105162
93864,107998,105188
93870,107988,105196
93875,108001,105172
93880,108000,105118
93885,107998,105145
93888,108012,105176
93894,108008,105195
93899,108003,105203
93904,108003,105205
93910,108011,105206
93915,107999,105201
93920,108025,105174
93925,108017,105163
93928,108019,105212
93933,108044,105213
93939,108017,105199
93944,108012,105203
93949,108014,105203
93955,108012,105250
93960,108028,105191
93965,108039,105148
93968,108026,105188
93973,108052,105189
93978,108025,105189
93984,108039,105184
93989,108024,105226
93995,108027,105225
94000,108032,105204
94005,108036,105146
94010,108020,105169
94013,108107,105213
94018,108087,105212
94023,108014,105216
94029,108019,105213
94034,108025,105229
94040,108029,105162
94045,108033,105130
94050,108080,105185
94053,108106,105203
94058,108078,105183
94063,108037,105208
94069,108009,105221
94074,108029,105254
94080,108036,105178
94085,108033,105131
94090,108091,105171
94093,108086,105197
94098,108023,105207
94103,108040,105200
94109,108032,105232
94114,108032,105236
94119,108027,105212
94125,108030,105212
94130,108098,105181
94133,108077,105213
94138,108011,105208
94143,108028,105215
94149,108031,105260
94154,108034,105228
94159,108023,105241
94164,108049,105211
94170,108109,105227
94173,108069,105223
94178,107930,105229
94183,108016,105242
94189,107995,105253
94194,108018,105245
94199,107996,105246
94204,108065,105188
94210,108044,105229
94213,107952,105250
94218,107915,105254
94223,107978,105267
94229,107973,105251
94234,107968,105259
94239,107981,105275
94244,108053,105225
94249,108012,105198
94253,107907,105223
94258,107890,105207
94263,107968,105204
94269,107958,105214
94274,107967,105210
94279,107973,105171
94284,108018,105134
94289,107993,105112
94292,107882,105112
94298,107884,105142
94303,107960,105117
94309,107958,105148
94314,107939,105105
94319,108034,105114
94324,108011,105082
94329,107957,105036
94332,107859,105040
94338,107893,105058
94344,107962,105051
94349,107960,105068
94354,107987,105065
94359,108023,105084
94364,107995,105035
94369,107877,105020
94372,107873,105036
94379,107901,105030
94384,107945,105053
94389,107970,105041
94394,108056,105097
94399,108019,105031
94404,107912,104984
94409,107900,105051
94412,107920,105073
94418,107919,105074
94424,107963,105075
94429,108040,105072
94434,108023,105078
94439,107938,105038
94444,107899,105040
94448,107923,105080
94453,107923,105104
94458,107987,105146
94464,108037,105163
94469,108013,105133
94474,107868,105108
94479,107879,105124
94483,107916,105156
94488,107934,105163
94493,108043,105204
94498,108015,105186
94503,107941,105194
94509,107899,105137
94514,107923,105167
94522,107951,105199
94527,107926,105132
94532,107956,105143
94536,107976,105198
94541,107977,105216
94546,107974,105250
94552,107980,105288
94557,108011,105257
94562,107962,105138
94567,107938,105157
94571,107966,105179
94576,107977,105239
94581,107989,105233
94586,108004,105281
94592,108028,105304
94597,108002,105284
94602,107965,105208
94607,107951,105154
94611,107965,105218
94616,107990,105243
94621,107997,105235
94626,108016,105215
94631,108023,105305
94637,107991,105305
94642,107978,105207
94647,107963,105147
94651,107966,105163
94656,107991,105244
94661,107993,105219
94666,108028,105244
94671,108031,105304
94676,107975,105277
94682,107973,105194
94687,107983,105149
94691,108000,105143
94696,108003,105257
94701,108011,105234
94706,108032,105244
94711,108050,105292
94716,107991,105311
94722,107977,105246
94726,108019,105144
94731,108018,105235
94736,108024,105230
94741,108036,105245
94746,108054,105254
94751,108044,105293
94756,108004,105302
94761,107975,105288
94766,108003,105130
94771,108036,105218
94776,108030,105228
94781,108022,105256
94786,108056,105235
94791,108047,105314
94796,107995,105362
94801,107996,105310
94806,108018,105226
94811,107995,105280
94816,107993,105265
94821,108009,105279
94826,108023,105270
94831,107972,105304
94836,107937,105361
94841,107955,105352
94845,107958,105234
94851,107979,105270
94856,107974,105298
94861,107987,105296
94866,107970,105277
94871,107935,105290
94876,107921,105386
94880,107931,105341
94885,107939,105307
94891,107923,105298
94896,107930,105282
94901,107950,105269
94906,107933,105281
94911,107889,105281
94916,107886,105322
94920,107890,105312
94925,107912,105237
94930,107925,105222
94936,107947,105211
94941,107952,105188
94946,107925,105207
94951,107880,105193
94956,107871,105248
94960,107905,105206
94965,107910,105156
94970,107902,105147
94976,107919,105134
94981,107927,105143
94986,107884,105099
94991,107838,105112
94995,107870,105147
95000,107893,105104
95005,107895,105101
95010,107883,105091
95015,107902,105107
95021,107906,105100
95026,107859,105073
95031,107851,105095
95035,107880,105105
95040,107887,105079
95045,107899,105063
95050,107918,105104
95055,107933,105086
95060,107924,105112
95066,107858,105087
95071,107870,105114
95075,107890,105115
95080,107902,105117
95085,107914,105098
95090,107933,105135
95095,107945,105122
95100,107892,105117
95106,107862,105113
95110,107898,105143
95115,107907,105148
95120,107914,105143
95125,107930,105126
95130,107945,105163
95135,107941,105184
95140,107903,105167
95145,107898,105178
95150,107906,105202
95155,107930,105182
95160,107936,105192
95165,107946,105199
95170,107949,105213
95175,107944,105207
95180,107914,105212
95185,107891,105220
95190,107910,105231
95195,107937,105247
95200,107924,105239
95205,107954,105238
95210,107969,105232
95215,107909,105260
95220,107876,105283
95225,107904,105257
95229,107926,105264
95235,107951,105260
95240,107943,105276
95245,107953,105285
95250,107961,105253
95255,107916,105258
95260,107903,105250
95264,107928,105257
95269,107944,105258
95275,107947,105264
95280,107962,105255
95285,107978,105271
95290,107970,105258
95295,107951,105287
95300,107949,105253
95304,107940,105254
95309,107957,105263
95314,107972,105259
95320,107982,105256
95325,107989,105258
95330,107951,105235
95335,107923,105236
95340,107965,105266
95344,107969,105263
95349,107970,105266
95354,107978,105261
95360,107993,105286
95365,108015,105259
95370,107971,105268
95375,107948,105308
95378,107979,105281
95384,107995,105266
95389,108015,105273
95394,108009,105278
95399,108040,105264
95405,108013,105286
95410,107964,105246
95415,107987,105253
95419,108003,105286
95424,108015,105285
95429,108043,105284
95434,108045,105290
95439,108040,105289
95444,108000,105282
95450,107982,105262
95453,108007,105271
95459,108036,105295
95464,108035,105299
95469,108040,105286
95474,108036,105296
95479,108045,105317
95484,107995,105301
95490,107986,105305
95493,108011,105305
95498,108009,105305
95504,108013,105334
95509,108032,105316
95514,108037,105325
95519,108006,105322
95524,107953,105329
95529,107963,105339
95533,107999,105323
95539,107995,105319
95544,107985,105350
95549,108004,105343
95554,108003,105321
95559,107944,105336
95564,107936,105315
95567,107941,105317
95574,107971,105322
95579,107961,105306
95584,107986,105301
95589,107981,105306
95594,107923,105289
95599,107913,105272
95602,107931,105255
95608,107953,105244
95613,107975,105223
95619,107960,105227
95624,107956,105209
95629,107922,105202
95634,107898,105185
95638,107935,105192
95643,107940,105172
95648,107955,105167
95653,107960,105159
95659,107924,105146
95664,107905,105145
95668,107927,105131
95673,107944,105143
95678,107969,105136
95683,107931,105123
95688,107870,105109
95693,107906,105140
95697,107924,105138
95703,107938,105131
95709,107937,105129
95714,107904,105111
95719,107901,105136
95722,107928,105124
95728,107965,105137
95733,107916,105128
95738,107894,105106
95744,107917,105140
95748,107930,105126
95753,107958,105137
95758,107922,105141
95763,107899,105140
95767,107938,105142
95773,107959,105153
95778,107943,105164
95783,107915,105158
95788,107946,105169
95793,107916,105167
95798,107896,105177
95802,107943,105187
95808,107930,105194
95813,107918,105202
95817,107940,105214
95823,107930,105209
95828,107928,105221
95832,107950,105222
95838,107913,105241
95843,107943,105240
95847,107953,105264
95853,107915,105264
95857,107950,105252
95863,107909,105268
95866,107940,105258
95874,107925,105276
95877,107955,105262
95883,107931,105248
95887,107970,105279
95893,107948,105270
95897,107970,105288
95901,107959,105267
95906,107954,105283
95911,107966,105283
95917,107981,105282
95922,107965,105286
95927,107979,105286
95932,107964,105292
95937,107976,105290
95942,107970,105286
95946,107983,105295
95951,107990,105276
95956,107981,105296
95962,107977,105295
95967,107994,105307
95972,107982,105294
95977,107984,105284
95982,107979,105273
95986,107984,105295
95991,107998,105299
95996,107999,105282
96002,108012,105284
96007,107997,105303
96012,107985,105296
96017,108013,105289
96022,108000,105292
96027,108015,105302
96031,107987,105292
96036,108015,105298
96041,108013,105295
96047,108017,105310
96052,108014,105305
96057,108019,105295
96062,108025,105297
96067,108043,105284
96072,108049,105292
96076,108038,105296
96081,108046,105317
96087,108042,105318
96092,108035,105293
96097,108047,105296
96102,108052,105294
96107,108043,105306
96112,108051,105304
96116,108061,105304
96121,108069,105313
96126,108067,105310
96132,108061,105324
96137,108068,105316
96142,108058,105331
96147,108047,105316
96152,108070,105338
96157,108065,105319
96161,108068,105337
96166,108070,105321
96172,108059,105333
96177,108054,105338
96182,108040,105331
96187,107998,105339
96192,108005,105346
96197,108005,105338
96201,107993,105345
96206,107987,105336
96211,107972,105344
96217,107970,105345
96222,107969,105352
96227,107953,105338
96232,107952,105355
96237,107956,105347
96242,107917,105352
96246,107916,105360
96251,107918,105381
96257,107922,105358
96262,107913,105351
96267,107922,105348
96272,107922,105329
96277,107922,105318
96282,107907,105316
96286,107912,105292
96291,107893,105295
96296,107899,105292
96302,107904,105280
96306,107903,105256
96311,107905,105263
96315,107917,105237
96320,107903,105226
96325,107892,105209
96330,107911,105213
96335,107905,105199
96340,107912,105190
96346,107909,105169
96351,107904,105202
96356,107899,105150
96360,107889,105144
96365,107900,105138
96370,107909,105154
96375,107901,105160
96380,107885,105132
96386,107893,105147
96391,107907,105172
96396,107901,105139
96400,107887,105150
96405,107897,105126
96410,107895,105123
96415,107905,105138
96420,107897,105117
96425,107916,105156
96431,107908,105138
96436,107924,105132
96441,107902,105124
96445,107897,105141
96450,107913,105134
96455,107907,105157
96460,107900,105152
96465,107892,105151
96471,107913,105150
96476,107911,105193
96481,107915,105171
96485,107904,105175
96490,107925,105173
96495,107910,105194
96500,107916,105207
96505,107914,105197
96510,107906,105209
96516,107909,105203
96521,107918,105227
96526,107912,105250
96530,107907,105243
96535,107909,105262
96540,107934,105254
96545,107916,105263
96550,107930,105264
96556,107929,105238
96561,107915,105253
96566,107921,105285
96570,107929,105276
96575,107925,105275
96580,107936,105324
96585,107920,105265
96590,107923,105258
96595,107924,105276
96601,107928,105282
96606,107928,105287
96611,107936,105276
96615,107922,105270
96620,107936,105305
96625,107929,105311
96630,107932,105302
96635,107941,105288
96641,107933,105311
96646,107932,105300
96651,107941,105281
96655,107945,105300
96660,107931,105310
96665,107952,105292
96670,107956,105300
96675,107943,105283
96680,107954,105297
96686,107954,105310
96691,107966,105317
96696,107951,105296
96700,107960,105299
96705,107963,105316
96710,107966,105324
96715,107969,105303
96720,107967,105310
96726,107984,105323
96731,107969,105297
96736,107968,105308
96740,107985,105306
96745,107987,105306
96750,107966,105310
96755,107979,105323
96760,107965,105320
96765,107968,105324
96771,107983,105320
96776,107990,105319
96781,107978,105306
96785,107986,105321
96790,108001,105324
96795,107986,105317
96800,107992,105327
96805,107984,105341
96811,107984,105317
96816,108006,105339
96821,107990,105337
96825,107999,105318
96830,107999,105316
96835,108020,105315
96840,108003,105330
96845,108010,105333
96850,108012,105337
96856,108013,105340
96861,108014,105345
96866,108009,105349
96870,108010,105328
96875,108020,105344
96880,108024,105351
96885,108029,105340
96890,108009,105367
96896,108016,105347
96901,108014,105382
96906,108018,105354
96911,108010,105366
96915,108013,105362
96920,108003,105350
96925,107994,105382
96930,107989,105374
96935,107977,105367
96941,107996,105391
96946,107978,105378
96951,107973,105392
96955,107966,105378
96960,107956,105385
96965,107950,105378
96970,107943,105371
96975,107953,105382
96980,107949,105385
96986,107938,105389
96991,107931,105365
96996,107934,105376
97000,107920,105358
97005,107911,105341
97010,107908,105335
97015,107904,105343
97020,107922,105326
97026,107906,105294
97031,107899,105295
97036,107904,105270
97040,107907,105270
97045,107902,105262
97050,107884,105242
97055,107894,105241
97060,107913,105227
97065,107886,105208
97071,107881,105199
97076,107894,105199
97081,107882,105211
97085,107892,105192
97090,107874,105177
97095,107877,105199
97100,107878,105170
97105,107869,105175
97111,107884,105157
97116,107887,105172
97121,107877,105175
97125,107863,105175
97130,107873,105169
97135,107874,105166
97140,107867,105166
97145,107874,105165
97150,107881,105165
97156,107869,105170
97161,107880,105182
97166,107878,105186
97170,107877,105187
97175,107890,105202
97180,107885,105186
97185,107892,105192
97190,107896,105204
97196,107896,105177
97201,107888,105188
97206,107895,105215
97210,107895,105237
97215,107892,105217
97220,107901,105213
97225,107903,105225
97230,107910,105214
97235,107913,105235
97241,107901,105232
97246,107900,105240
97251,107908,105267
97255,107917,105266
97260,107920,105270
97265,107916,105266
97270,107921,105274
97275,107898,105285
97281,107907,105283
97286,107911,105289
97291,107919,105293
97295,107913,105317
97300,107916,105309
97305,107919,105313
97310,107909,105305
97315,107918,105317
97320,107912,105318
97326,107919,105308
97331,107910,105326
97336,107918,105312
97340,107930,105293
97345,107926,105332
97350,107926,105321
97355,107919,105309
97360,107926,105308
97366,107913,105316
97371,107914,105312
97376,107923,105320
97380,107943,105288
97385,107916,105319
97390,107923,105334
97395,107924,105311
97400,107921,105313
97405,107923,105333
97411,107941,105310
97416,107943,105318
97421,107937,105322
97425,107935,105316
97430,107931,105331
97435,107939,105339
97440,107938,105311
97445,107944,105334
97451,107961,105333
97456,107958,105344
97461,107968,105345
97465,107962,105320
97470,107964,105338
97475,107964,105333
97480,107958,105338
97485,107969,105321
97490,107970,105344
97496,107981,105325
97501,107995,105326
97506,107970,105330
97510,108012,105354
97515,108002,105349
97520,108023,105340
97525,108034,105345
97530,108058,105355
97536,108072,105345
97541,108081,105351
97546,108056,105341
97551,108070,105362
97555,108041,105346
97560,108054,105336
97565,108081,105353
97570,108043,105344
97575,108041,105345
97581,108054,105364
97586,108054,105365
97591,108032,105358
97595,108052,105365
97600,108066,105374
97605,108059,105376
97610,108058,105374
97615,108053,105364
97620,108047,105366
97626,108039,105388
97631,108007,105379
97636,107991,105382
97640,108003,105383
97645,108019,105394
97650,107991,105386
97655,107962,105382
97660,107944,105415
97666,107926,105398
97671,107918,105396
97676,107918,105415
97680,107905,105423
97685,107912,105399
97690,107903,105395
97695,107900,105399
97700,107905,105424
97705,107887,105418
97711,107894,105413
97716,107880,105421
97721,107866,105417
97725,107872,105422
97730,107868,105394
97735,108041,105418
97740,108054,105399
97745,107872,105394
97751,107871,105387
97756,107874,105376
97761,107873,105365
97765,107862,105340
97770,107843,105352
97775,107854,105348
97780,107857,105329
97785,107851,105316
97790,107857,105302
97796,107832,105262
97801,107864,105282
97806,107844,105249
97810,107852,105244
97815,107846,105258
97820,107854,105226
97825,107863,105230
97830,107861,105223
97843,107882,105193
97848,107888,105172
97853,107894,105187
97859,107874,105196
97864,107886,105213
97869,107872,105195
97874,107870,105160
97880,107877,105147
97883,107858,105169
97888,107851,105175
97893,107848,105171
97899,107857,105201
97904,107858,105178
97909,107863,105202
97914,107859,105178
97920,107877,105134
97923,107864,105188
97928,107879,105173
97933,107881,105177
97939,107884,105200
97944,107878,105235
97949,107871,105212
97954,107876,105202
97959,107874,105166
97963,107897,105219
97968,107900,105223
97973,107905,105235
97979,107918,105263
97984,107905,105278
97989,107926,105259
97994,107922,105216
97999,107923,105219
98002,107932,105238
98008,107939,105255
98013,107945,105267
98019,107952,105264
98024,107912,105257
98029,107938,105324
98034,107930,105260
98039,107945,105224
98042,107948,105275
98048,107948,105286
98053,107930,105313
98059,107938,105291
98064,107938,105351
98069,107937,105317
98074,107944,105278
98079,107935,105281
98082,107936,105308
98087,107933,105333
98094,107942,105338
98099,107914,105313
98104,107916,105353
98109,107923,105335
98114,107931,105311
98119,107904,105258
98124,107912,105321
98127,107929,105331
98132,107911,105345
98139,107904,105340
98144,107918,105334
98149,107903,105357
98154,107929,105296
98159,107950,105267
98164,107934,105291
98167,107929,105337
98172,107930,105328
98179,107925,105314
98184,107937,105339
98189,107926,105382
98194,107945,105321
98199,107958,105311
98204,107954,105295
98207,107948,105317
98212,107965,105315
98217,107970,105328
98224,107959,105341
98229,107966,105364
98234,107975,105328
98239,107975,105311
98244,107971,105309
98247,107989,105328
98252,107991,105316
98257,108015,105319
98264,108019,105345
98269,108014,105396
98274,108004,105318
98279,108025,105319
98284,108010,105309
98287,108004,105339
98292,108018,105366
98297,108006,105342
98304,108024,105373
98309,108015,105410
98314,108028,105355
98319,108015,105329
98324,108012,105316
98329,108028,105351
98332,107999,105344
98337,108012,105342
98342,108011,105357
98349,108007,105371
98354,108004,105372
98359,108022,105328
98364,108017,105311
98369,108014,105351
98372,107998,105351
98377,108010,105363
98382,107999,105359
98387,107995,105392
98394,107997,105391
98399,107997,105349
98404,107997,105362
98409,107996,105362
98412,107960,105365
98417,107968,105385
98422,107973,105408
98427,107962,105390
98434,107950,105430
98439,107927,105395
98444,107933,105379
98449,107935,105361
98452,107915,105394
98457,107916,105422
98462,107906,105401
98467,107890,105417
98472,107891,105445
98479,107878,105409
98484,107890,105377
98489,107882,105374
98492,107874,105375
98497,107881,105382
98502,107904,105366
98507,107891,105369
98512,107884,105365
98518,107895,105383
98523,107902,105319
98529,107906,105275
98534,107897,105289
98537,107897,105288
98542,107900,105275
98547,107902,105247
98552,107904,105285
98557,107890,105262
98563,107902,105229
98569,107893,105192
98574,107874,105218
98577,107894,105197
98582,107899,105194
98587,107903,105207
98592,107877,105185
98597,107875,105205
98603,107860,105190
98608,107879,105126
98614,107870,105143
98617,107878,105144
98622,107878,105179
98627,107870,105158
98632,107849,105177
98637,107857,105187
98642,107873,105171
98648,107844,105134
98653,107857,105116
98658,107844,105148
98662,107860,105170
98667,107866,105166
98672,107877,105191
98677,107887,105186
98682,107868,105218
98688,107874,105187
98693,107868,105147
98698,107876,105180
98702,107883,105193
98707,107882,105235
98712,107881,105196
98717,107890,105235
98722,107881,105219
98727,107885,105175
98733,107890,105182
98738,107882,105189
98742,107894,105229
98747,107892,105251
98752,107896,105248
98757,107902,105285
98762,107911,105298
98767,107906,105274
98772,107906,105240
98778,107920,105229
98782,107919,105253
98787,107912,105277
98792,107917,105285
98797,107937,105320
98802,107934,105310
98807,107916,105336
98812,107922,105304
98818,107938,105242
98822,107939,105284
98827,107943,105305
98832,107950,105308
98837,107948,105328
98842,107941,105283
98847,107954,105342
98852,107947,105277
98857,107947,105271
98863,107936,105313
98867,107945,105327
98872,107955,105320
98877,107942,105324
98882,107944,105345
98887,107944,105333
98892,107941,105296
98897,107937,105259
98903,107951,105315
98907,107940,105329
98912,107947,105326
98917,107942,105318
98922,107955,105360
98927,107965,105346
98932,107958,105336
98937,107961,105288
98942,107944,105298
98947,107961,105322
98952,107947,105335
98957,107951,105337
98962,107939,105343
98967,107941,105376
98972,107953,105340
98977,107937,105304
98982,107940,105297
98987,107939,105328
98992,107948,105339
98997,107940,105332
99002,107940,105316
99007,107944,105359
99012,107929,105347
99017,107937,105274
99022,107939,105295
99027,107949,105335
99032,107948,105351
99037,107953,105344
99042,107953,105348
99047,107962,105354
99052,107979,105356
99057,107976,105332
99062,107962,105300
99067,107976,105318
99072,107968,105361
99077,107967,105371
99082,107993,105355
99087,108000,105355
99092,107979,105394
99097,108006,105362
99102,107997,105336
99107,108006,105311
99111,108012,105341
99117,108011,105369
99122,107996,105358
99127,108003,105376
99132,107988,105413
99137,107986,105384
99142,108014,105364
99147,107992,105301
99151,108002,105356
99156,108005,105371
99162,108001,105392
99167,107993,105380
99172,107969,105404
99177,107970,105412
99182,107979,105409
99187,107974,105360
99192,107967,105368
99196,107987,105400
99202,108014,105387
99207,107940,105377
99212,107923,105405
99217,107913,105423
