Time,IR_brachial,IR_ankle
86297,109017,103852
86302,109026,103854
86308,109022,103819
86313,109027,103808
86317,109017,103850
86322,109028,103838
86327,109040,103835
86332,109029,103869
86337,109033,103866
86342,109033,103867
86347,109041,103819
86353,109049,103831
86356,109054,103869
86362,109043,103879
86367,109056,103890
86372,109039,103885
86377,109048,103899
86382,109050,103915
86387,109047,103867
86392,109069,103877
86397,109035,103919
86402,109051,103920
86407,109055,103945
86412,109054,103964
86417,109052,103996
86422,109054,103988
86427,109065,103964
86432,109047,103956
86437,109046,103986
86441,109055,104010
86447,109054,104032
86452,109046,104042
86457,109046,104036
86462,109071,104104
86467,109053,104057
86472,109060,104003
86477,109057,104017
86481,109059,104070
86487,109053,104051
86492,109047,104095
86497,109048,104099
86502,109070,104075
86507,109072,104102
86512,109072,104033
86517,109064,104032
86522,109084,104091
86526,109066,104070
86532,109123,104085
86537,109074,104100
86542,109083,104108
86547,109078,104149
86552,109089,104093
86557,109056,104095
86562,109072,104074
86566,109078,104096
86572,109147,104094
86577,109082,104088
86582,109091,104118
86587,109095,104144
86592,109089,104110
86597,109092,104084
86602,109088,104035
86607,109089,104098
86611,109157,104104
86617,109152,104097
86622,109089,104090
86627,109107,104108
86632,109106,104140
86637,109109,104122
86642,109099,104074
86647,109099,104056
86651,109178,104075
86657,109177,104089
86662,109117,104106
86667,109113,104104
86672,109123,104130
86677,109128,104144
86682,109116,104090
86687,109118,104048
86691,109216,104083
86696,109173,104082
86702,109138,104101
86707,109130,104102
86712,109128,104116
86717,109139,104125
86722,109141,104157
86727,109125,104075
86732,109247,104080
86736,109198,104105
86742,109104,104124
86747,109138,104116
86752,109144,104124
86757,109141,104099
86762,109147,104131
86767,109150,104088
86772,109232,104099
86777,109188,104111
86781,109131,104127
86787,109071,104134
86792,109149,104153
86797,109162,104170
86802,109157,104170
86807,109155,104197
86812,109229,104129
86817,109226,104113
86821,109164,104163
86827,109081,104157
86832,109177,104165
86837,109181,104181
86842,109176,104185
86847,109180,104211
86852,109239,104148
86857,109252,104124
86862,109196,104176
86866,109123,104181
86872,109128,104179
86877,109194,104196
86882,109206,104229
86887,109210,104249
86892,109245,104219
86897,109253,104195
86902,109200,104171
86906,109107,104193
86912,109144,104214
86917,109175,104234
86922,109150,104242
86927,109150,104278
86932,109215,104244
86937,109174,104223
86942,109121,104192
86947,109061,104204
86951,109083,104232
86957,109082,104241
86962,109119,104240
86967,109113,104259
86972,109213,104250
86977,109180,104205
86982,109077,104157
86987,109025,104150
86991,109061,104131
86996,109058,104116
87002,109100,104091
87007,109098,104069
87012,109197,104053
87017,109161,104049
87022,109052,103986
87027,109024,103940
87030,109042,103951
87035,109055,103948
87042,109102,103919
87047,109105,103914
87052,109178,103923
87057,109138,103929
87062,108995,103878
87067,109022,103835
87072,109057,103853
87080,109065,103884
87086,109057,104242
87091,109080,103809
87095,109077,103822
87100,109086,103838
87105,109073,103879
87110,109113,103902
87115,109108,103859
87120,109073,103768
87126,109047,103769
87131,109064,103833
87135,109086,103797
87140,109094,103874
87145,109108,103858
87150,109117,103960
87155,109142,103899
87160,109093,103877
87165,109078,103819
87171,109103,103812
87175,109111,103833
87180,109116,103883
87185,109113,103891
87190,109125,103921
87195,109130,104023
87200,109087,103971
87205,109075,103830
87211,109101,103852
87214,109125,103894
87219,109122,103950
87224,109123,103960
87230,109136,103960
87235,109140,104052
87240,109108,104029
87245,109060,103974
87250,109090,103924
87254,109117,103942
87259,109125,104029
87264,109105,104018
87269,109139,104039
87274,109140,104085
87280,109104,104145
87285,109077,104116
87290,109097,104001
87293,109118,104007
87299,109131,104084
87304,109135,104095
87309,109149,104088
87314,109151,104087
87319,109114,104131
87324,109093,104152
87329,109103,104143
87333,109124,104002
87339,109137,104109
87344,109114,104083
87349,109157,104108
87354,109169,104097
87359,109125,104136
87364,109098,104199
87369,109105,104161
87373,109120,104089
87378,109126,104119
87384,109131,104093
87389,109162,104107
87394,109182,104096
87399,109122,104103
87404,109115,104138
87409,109114,104166
87413,109143,104163
87418,109156,104122
87424,109154,104069
87429,109177,104110
87434,109166,104104
87439,109167,104108
87444,109137,104124
87449,109138,104158
87453,109157,104154
87458,109152,104100
87463,109176,104100
87469,109194,104103
87474,109206,104106
87479,109200,104103
87484,109156,104099
87489,109141,104120
87493,109168,104195
87498,109167,104100
87503,109170,104115
87508,109198,104113
87514,109212,104105
87519,109194,104100
87524,109151,104105
87529,109130,104119
87533,109160,104149
87538,109168,104115
87543,109194,104118
87548,109186,104113
87554,109198,104131
87559,109202,104114
87564,109177,104124
87569,109135,104128
87573,109164,104137
87578,109166,104135
87583,109195,104138
87588,109182,104128
87593,109204,104147
87599,109219,104146
87604,109177,104154
87609,109172,104146
87613,109187,104136
87618,109196,104162
87623,109210,104147
87628,109215,104140
87633,109219,104173
87639,109220,104136
87644,109192,104163
87649,109155,104165
87653,109194,104168
87658,109184,104166
87663,109182,104169
87668,109183,104171
87673,109186,104183
87678,109181,104192
87684,109148,104192
87689,109130,104188
87692,109129,104212
87697,109133,104208
87702,109122,104188
87708,109154,104198
87713,109154,104230
87718,109158,104190
87724,109109,104218
87729,109094,104208
87732,109101,104193
87737,109123,104224
87742,109103,104199
87747,109091,104191
87752,109108,104166
87758,109111,104147
87763,109073,104116
87769,109026,104109
87772,109065,104073
87777,109076,104054
87782,109077,104045
87787,109069,104007
87792,109094,103977
87797,109089,103986
87802,109044,103960
87808,109022,103958
87812,109058,103910
87817,109061,103902
87822,109060,103883
87827,109086,103881
87832,109105,103877
87837,109076,103858
87842,109055,103838
87847,109027,103839
87852,109050,103830
87857,109059,103831
87862,109056,103837
87867,109059,103832
87872,109079,103828
87877,109087,103833
87882,109027,103820
87887,109021,103836
87891,109043,103821
87897,109065,103820
87902,109060,103834
87907,109068,103848
87912,109073,103847
87917,109096,103827
87922,109033,103852
87927,109012,103873
87931,109051,103886
87937,109072,103858
87942,109062,103868
87947,109068,103876
87952,109093,103875
87957,109084,103878
87962,109043,103899
87967,109022,103900
87971,109047,103914
87976,109075,103920
87982,109063,103928
87987,109075,103963
87992,109094,103931
87997,109103,103946
88002,109063,103944
88007,109055,103974
88012,109073,103974
88016,109075,103980
88022,109096,104014
88027,109072,103995
88032,109080,104006
88037,109095,104020
88042,109070,104030
88047,109039,104024
88052,109055,104040
88056,109072,104061
88061,109096,104058
88067,109076,104045
88072,109103,104046
88077,109116,104074
88082,109090,104064
88087,109032,104071
88092,109062,104075
88096,109086,104085
88101,109099,104082
88107,109096,104087
88112,109119,104087
88117,109148,104097
88122,109110,104097
88127,109077,104108
88132,109067,104100
88136,109091,104097
88141,109095,104092
88146,109100,104073
88152,109116,104091
88157,109126,104118
88162,109118,104107
88167,109080,104090
88172,109074,104105
88176,109104,104084
88181,109101,104103
88186,109088,104086
88192,109125,104099
88197,109145,104094
88202,109115,104095
88207,109080,104101
88212,109068,104105
88215,109111,104099
88220,109090,104113
88225,109103,104095
88231,109142,104092
88237,109141,104094
88242,109134,104102
88247,109061,104076
88252,109082,104081
88255,109107,104087
88260,109111,104102
88265,109115,104109
88270,109145,104110
88276,109146,104122
88282,109110,104123
88287,109081,104121
88292,109120,104094
88295,109145,104110
88300,109135,104102
88305,109126,104117
88310,109154,104102
88315,109168,104119
88321,109121,104125
88326,109116,104121
88332,109124,104126
88335,109147,104130
88340,109154,104137
88345,109128,104139
88350,109170,104135
88355,109180,104129
88360,109162,104142
88366,109120,104153
88371,109109,104147
88375,109150,104158
88380,109155,104148
88385,109167,104164
88390,109188,104164
88395,109182,104159
88400,109167,104168
88406,109120,104156
88411,109116,104170
88415,109132,104184
88420,109121,104153
88425,109131,104195
88430,109122,104188
88435,109137,104179
88440,109117,104205
88445,109071,104190
88451,109054,104219
88455,109057,104183
88460,109081,104191
88465,109078,104199
88470,109074,104206
88475,109069,104191
88480,109089,104201
88485,109037,104188
88491,109013,104173
88496,109029,104138
88500,109039,104143
88505,109032,104105
88510,109024,104109
88515,109039,104064
88520,109052,104047
88525,108993,104020
88530,108965,104010
88536,109001,103976
88540,109019,103937
88545,109008,103926
88550,109004,103924
88555,109039,103921
88560,109047,103894
88565,108998,103869
88570,108977,103880
88576,108984,103831
88580,109017,103832
88585,109003,103835
88590,109009,103844
88595,109022,103822
88600,109038,103822
88605,108991,103826
88610,108962,103797
88615,108965,103802
88620,108993,103789
88625,108983,103815
88630,108987,103790
88635,109005,103803
88640,109024,103809
88645,108991,103816
88650,108968,103809
88655,108978,103827
88659,108999,103802
88665,108999,103795
88670,109017,103824
88675,109025,103821
88680,109036,103844
88685,108992,103843
88690,108969,103869
88695,108998,103836
88699,109009,103853
88705,109011,103869
88710,109009,103867
88715,109038,103868
88720,109041,103883
88725,108980,103879
88730,108969,103892
88733,109002,103930
88738,109022,103908
88743,109006,103920
88750,109012,103940
88755,109021,103950
88760,109036,103959
88765,109009,103975
88770,108977,103989
88773,109012,103976
88778,109027,103981
88783,109033,103989
88788,109023,104008
88794,109033,104018
88799,109045,104019
88805,109000,104042
88810,109003,104028
88815,109000,104030
88818,109033,104040
88823,109031,104038
88828,109017,104054
88834,109055,104068
88839,109063,104055
88844,108995,104069
88849,108984,104080
88855,109023,104070
88858,109032,104068
88863,109044,104062
88868,109015,104064
88873,109047,104064
88879,109064,104057
88884,109018,104072
88889,108983,104100
88894,109016,104072
88898,109034,104070
88903,109029,104075
88908,109025,104066
88913,109050,104073
88919,109063,104047
88924,109033,104067
88929,109011,104071
88934,109018,104067
88939,109050,104039
88943,109041,104049
88948,109052,104069
88953,109066,104068
88958,109085,104054
88964,109078,104045
88969,109049,104058
88974,109023,104050
88979,109051,104024
88983,109055,104063
88988,109062,104050
88993,109095,104058
88998,109091,104066
89004,109083,104062
89009,109033,104075
89014,109056,104065
89019,109057,104050
89024,109080,104052
89028,109088,104071
89033,109100,104073
89038,109126,104090
89043,109089,104089
89049,109071,104080
89054,109066,104092
89059,109090,104077
89064,109102,104050
89068,109098,104087
89073,109105,104100
89078,109135,104109
89083,109116,104093
89089,109079,104108
89094,109071,104116
89099,109100,104135
89104,109107,104060
89109,109122,104082
89113,109136,104098
89118,109138,104105
89123,109137,104118
89128,109094,104115
89134,109101,104145
89139,109122,104104
89144,109145,104136
89149,109142,104128
89154,109154,104131
89158,109183,104144
89163,109161,104135
89168,109107,104149
89174,109099,104162
89179,109133,104224
89184,109138,104182
89189,109139,104129
89194,109150,104118
89198,109162,104153
89203,109119,104157
89208,109076,104184
89213,109098,104163
89219,109115,104180
89224,109099,104190
89229,109119,104150
89234,109125,104150
89238,109116,104176
89243,109048,104208
89248,109063,104208
89253,109069,104218
89259,109047,104215
89264,109057,104184
89269,109069,104132
89274,109080,104188
89278,109044,104184
89283,109020,104181
89288,109021,104174
89293,109034,104171
89298,109038,104152
89304,109056,104040
89309,109055,104029
89313,109022,104020
89318,109015,104017
89323,109028,104042
89328,109011,104008
89333,109044,103918
89338,109042,103940
89344,109032,103905
89348,108987,103883
89353,109009,103878
89358,109014,103902
89363,109006,103855
89368,109043,103818
89373,109035,103777
89378,108976,103793
89382,108962,103810
89388,108996,103828
89394,109011,103856
89399,109030,103819
89404,109035,103780
89409,108993,103785
89412,108972,103788
89418,109021,103813
89423,109043,103828
89428,109036,103806
89434,109029,103782
89439,108993,103776
89443,108968,103791
89448,109021,103822
89453,109034,103840
89458,109035,103796
89463,108982,103769
89468,108979,103803
89473,109001,103806
89478,109057,103828
89483,109075,103888
89488,109009,103828
89493,108974,103780
89499,109006,103827
89502,109032,103865
89508,109065,103908
89513,109036,103924
89519,109005,103861
89524,109000,103859
89527,109052,103879
89533,109054,103968
89538,109026,103937
89543,108975,103904
89548,109017,103898
89552,109045,103929
89558,109051,104021
89564,109001,103952
89569,109014,103932
89574,109031,103957
89577,109041,103998
89583,109025,104015
89588,109000,103987
89593,109025,103922
89598,109017,103995
89603,109029,103991
89608,109017,104019
89613,109018,103974
89618,109025,103987
89622,109042,104012
89628,109001,104057
89633,109022,104042
89638,109043,103995
89643,109057,104026
89648,109005,104053
89653,109046,104023
89658,109043,104017
89662,109054,104043
89668,109023,104046
89673,109043,104052
89678,109080,104038
89682,109078,104039
89688,109054,104047
89693,109071,104015
89699,109077,104028
89702,109076,104046
89708,109063,104048
89713,109094,104002
89718,109076,104040
89722,109080,104058
89729,109098,104036
89734,109070,104025
89737,109082,104045
89743,109090,104013
89748,109074,104011
89752,109076,104025
89758,109106,104025
89763,109089,104031
89767,109096,104051
89773,109110,104030
89778,109107,104029
89782,109103,104046
89788,109110,104012
89793,109102,104035
89797,109113,104065
89803,109101,104005
89808,109116,104030
89812,109114,104060
89818,109113,104031
89823,109134,104040
89827,109138,104050
89833,109122,104019
89838,109124,104046
89842,109121,104070
89848,109122,104040
89851,109118,104088
89858,109142,104041
89862,109146,104074
89868,109125,104035
89872,109135,104073
89878,109145,104055
89882,109140,104091
89888,109142,104058
89891,109158,104085
89899,109139,104073
89902,109147,104094
89908,109155,104082
89912,109152,104084
89918,109153,104093
89922,109161,104092
89928,109170,104086
89932,109162,104102
89938,109160,104094
89942,109161,104096
89948,109154,104107
89952,109157,104123
89957,109163,104120
89962,109175,104119
89967,109188,104119
89971,109180,104111
89976,109193,104126
89981,109192,104139
89987,109180,104127
89992,109184,104130
89997,109179,104163
90002,109172,104154
90007,109168,104149
90012,109170,104136
90016,109155,104160
90021,109158,104169
90027,109163,104193
90032,109150,104177
90037,109129,104191
90042,109135,104188
90047,109109,104170
90052,109106,104165
90056,109120,104198
90061,109102,104184
90066,109087,104174
90072,109086,104184
90077,109097,104189
90082,109078,104179
90087,109081,104167
90092,109085,104134
90097,109076,104125
90101,109086,104115
90106,109071,104089
90112,109085,104082
90117,109066,104049
90122,109056,104026
90127,109071,103996
90132,109078,103974
90137,109062,103967
90141,109063,103939
90146,109073,103931
90151,109049,103906
90157,109047,103868
90162,109051,103878
90167,109054,103849
90172,109051,103837
90177,109058,103827
90182,109058,103836
90186,109052,103817
90191,109052,103808
90196,109057,103807
90202,109069,103806
90207,109049,103800
90212,109062,103804
90217,109068,103776
90222,109071,103779
90226,109062,103774
90231,109067,103814
90236,109063,103801
90242,109074,103798
90247,109056,103814
90252,109071,103800
90257,109070,103785
90262,109055,103812
90267,109077,103837
90271,109067,103799
90276,109053,103839
90281,109062,103844
90287,109074,103838
90292,109075,103839
90297,109068,103842
90302,109062,103843
90307,109065,103868
90311,109089,103883
90316,109065,103889
90321,109064,103873
90327,109071,103877
90332,109071,103891
90337,109065,103896
90342,109069,103937
90347,109066,103913
90352,109076,103961
90356,109067,103944
90361,109067,103944
90366,109068,103983
90372,109073,103987
90377,109063,103983
90382,109075,104002
90387,109082,104010
90392,109073,104008
90396,109068,104027
90401,109075,104008
90406,109056,104027
90412,109082,104036
90417,109080,104043
90422,109077,104033
90427,109085,104023
90432,109082,104050
90437,109078,104041
90441,109091,104056
90446,109084,104081
90451,109070,104025
90457,109079,104060
90462,109077,104039
90467,109085,104038
90472,109091,104061
90477,109083,104087
90482,109101,104119
90486,109078,104058
90491,109088,104097
90497,109086,104063
90502,109086,104053
90507,109095,104027
90512,109089,104065
90517,109092,104081
90522,109093,104062
90526,109087,104103
90531,109104,104065
90536,109105,104091
90542,109089,104054
90547,109099,104057
90552,109103,104035
90557,109103,104065
90562,109097,104057
90567,109101,104050
90571,109105,104055
90576,109114,104040
90582,109112,104058
90587,109089,104056
90592,109115,104063
90597,109113,104059
90602,109092,104040
90607,109114,104057
90611,109107,104047
90616,109107,104060
90621,109111,104049
90627,109117,104060
90632,109118,104043
90637,109107,104053
90642,109120,104056
90647,109126,104056
90652,109117,103989
90656,109147,104049
90661,109123,104037
90667,109127,104036
90672,109143,104023
90677,109138,104053
90682,109141,104059
90687,109144,104051
90692,109136,104051
90696,109155,104045
90701,109151,104057
90706,109154,104018
90712,109141,104068
90717,109148,104064
90722,109156,104063
90727,109138,104067
90732,109148,104068
90737,109150,104078
90741,109148,104084
90746,109138,104079
90752,109147,104081
90757,109155,104072
90762,109144,104086
90767,109132,104077
90772,109117,104076
90777,109111,104069
90781,109102,104101
90786,109099,104046
90791,109090,104076
90797,109083,104098
90802,109067,104115
90807,109063,104081
90812,109097,104094
90817,109087,104103
90822,109089,104090
90826,109097,104098
90831,109105,104061
90836,109104,104064
90842,109123,104044
90847,109132,104046
90852,109128,104026
90857,109120,104011
90862,109096,103980
90866,109129,103958
90871,109098,103941
90876,109097,103934
90882,109088,103898
90887,109078,103885
90892,109076,103871
90897,109061,103860
90902,109085,103835
90907,109074,103816
90911,109087,103799
90916,109089,103789
90921,109066,103797
90927,109021,103766
90932,109036,103783
90937,109037,103778
90942,108995,103775
90947,109017,103751
90950,108997,103729
90955,108969,103760
90960,108960,103757
90966,108929,103746
90971,108914,103727
90976,108906,103718
90980,108923,103744
90985,108955,103751
90990,108949,103749
90995,108941,103757
91000,108958,103766
91005,108960,103767
91011,108950,103765
91016,108971,103768
91021,108946,103764
91025,108961,103770
91030,108959,103776
91035,109097,103799
91040,109088,103810
91045,108980,103795
91051,108994,103816
91056,108978,103836
91061,108985,103811
91065,108966,103818
91070,108982,103839
91075,108985,103868
91080,108988,103876
91085,108983,103858
91090,108962,103871
91096,108974,103886
91101,108986,103897
91106,108997,103896
91110,108996,103916
91115,108990,103923
91120,109008,103924
91136,109059,103949
91141,109040,103986
91146,109022,103930
91151,109023,103911
91156,109022,103968
91160,109031,103978
91165,109026,103985
91170,109028,103986
91175,109039,103999
91181,109035,104015
91186,109034,103983
91191,109022,103957
91196,109035,103968
91200,109025,104001
91205,109034,104016
91210,109043,104013
91215,109042,104006
91220,109053,104030
91226,109054,104028
91231,109029,103988
91236,109053,103989
91240,109053,103990
91245,109058,104004
91250,109051,104021
91255,109054,104015
91260,109060,104022
91266,109078,104024
91271,109057,104008
91276,109076,104026
91281,109077,103977
91285,109054,104000
91290,109057,104005
91295,109049,104016
91300,109074,104003
91305,109077,104015
91311,109066,104035
91316,109077,103970
91321,109060,103959
91326,109079,103961
91330,109063,103999
91335,109138,104032
91340,109077,104010
91345,109086,104022
91351,109102,104021
91356,109075,104042
91361,109088,103984
91366,109102,103959
91370,109102,103994
91375,109114,104006
91380,109111,104019
91385,109113,104023
91390,109088,104053
91396,109094,104016
91401,109097,104017
91406,109097,103989
91411,109109,103990
91415,109117,104009
91420,109165,104012
91425,109108,104027
91430,109113,104032
91436,109109,104087
91441,109113,104053
91446,109108,104037
91451,109120,104011
91455,109160,104025
91460,109189,104051
91465,109117,104040
91470,109124,104048
91475,109108,104048
91481,109113,104101
91486,109128,104039
91491,109128,104017
91496,109165,104043
91500,109204,104068
91505,109151,104057
91510,109112,104062
91515,109132,104082
91521,109115,104092
91526,109131,104093
91531,109102,104061
91536,109152,104066
91540,109159,104058
91545,109137,104100
91550,109094,104118
91555,109083,104111
91560,109075,104117
91566,109081,104124
91571,109068,104112
91576,109093,104064
91581,109131,104098
91585,109061,104103
91590,108948,104134
91595,109038,104117
91600,109029,104116
91606,109016,104143
91611,109022,104075
91616,109076,104030
91621,109094,104016
91624,109014,103998
91630,108948,103992
91635,109002,103976
91640,108996,103957
91645,108993,103962
91651,108996,103908
91656,109094,103874
91661,109081,103823
91664,108971,103850
91670,108915,103823
91675,108973,103822
91680,108978,103825
91685,108984,103808
91691,108993,103785
91696,109067,103760
91701,109047,103734
91704,108930,103747
91709,108916,103760
91715,108978,103743
91720,108968,103734
91725,108967,103762
91730,109014,103762
91736,109040,103700
91741,109013,103702
91746,108894,103725
91749,108918,103721
91754,108916,103737
91760,108962,103738
91765,108973,103769
91770,109026,103777
91776,109045,103760
91781,109008,103726
91786,108935,103733
91789,108948,103752
91794,108929,103747
91799,108965,103762
91805,108988,103780
91810,109088,103838
91815,109047,103783
91821,108954,103792
91826,108923,103771
91829,108950,103806
91834,108960,103817
91839,108991,103817
91844,108990,103843
91850,109076,103850
91855,109052,103857
91860,108942,103811
91866,108933,103829
91869,108941,103839
91874,108968,103861
91879,109006,103874
91884,108998,103890
91889,109066,103907
91895,109036,103939
91900,108900,103871
91906,108910,103876
91911,108943,103900
91919,108974,103920
91924,108970,103738
91928,108969,103893
91933,108990,103946
91938,108998,103940
91943,109036,104074
91949,109038,104010
91954,109013,103956
91959,108972,103838
91964,108976,103911
91967,109008,103908
91973,109006,103978
91978,109017,103952
91983,109023,104008
91988,109026,104062
91994,109025,104010
91999,108995,103909
92004,108975,103933
92007,108997,103929
92012,109015,103984
92017,108997,103980
92023,109045,103970
92028,109040,104027
92034,109018,104028
92039,109009,103959
92044,108989,103913
92047,109006,103922
92052,109019,103975
92057,109034,103959
92062,109058,103977
92067,109072,104002
92073,109043,104041
92079,109001,104024
92084,109003,103886
92087,109035,103920
92092,109035,103964
92097,109054,103971
92102,109074,103982
92107,109082,103962
92112,109061,104045
92119,109038,104027
92124,109030,103983
92127,109049,103921
92132,109044,103979
92137,109051,103996
92142,109079,103974
92147,109085,103978
92152,109051,104023
92157,109006,104084
92163,109041,104030
92167,109063,103921
92172,109065,103989
92177,109071,103986
92182,109093,104028
92187,109099,103988
92192,109100,104008
92197,109045,104100
92203,109028,104070
92207,109065,104030
92212,109067,104020
92217,109078,103983
92222,109108,104003
92227,109120,104024
92232,109100,104028
92237,109072,104045
92242,109075,104100
92247,109089,104075
92252,109091,104034
92257,109095,104041
92262,109113,104034
92267,109132,104042
92272,109123,104047
92277,109068,104054
92282,109081,104092
92286,109103,104117
92292,109100,104050
92297,109111,104058
92302,109103,104037
92307,109128,104083
92312,109136,104064
92317,109114,104069
92322,109083,104077
92327,109099,104107
92332,109100,104122
92337,109099,104069
92342,109103,104100
92347,109123,104077
92352,109130,104086
92357,109069,104093
92362,109034,104107
92367,109038,104095
92371,109061,104159
92377,109064,104138
92382,109062,104082
92387,109074,104106
92392,109073,104109
92397,109021,104106
92402,108992,104119
92407,109006,104111
92411,109012,104151
92417,109027,104094
92422,109014,104094
92427,109039,104064
92432,109042,104058
92437,108995,104053
92442,108980,104014
92447,108976,103987
92451,109001,103981
92456,109008,103939
92462,108992,103912
92467,109021,103898
92472,109023,103900
92477,108985,103871
92482,108961,103863
92487,108981,103822
92490,108993,103825
92496,108994,103829
92502,108979,103765
92507,109007,103771
92512,109005,103760
92517,108978,103748
92522,108936,103762
92527,108967,103747
92530,108971,103734
92535,108977,103728
92540,108977,103724
92546,108998,103727
92552,109015,103756
92557,108986,103707
92562,108961,103719
92567,108955,103726
92570,108978,103714
92575,108996,103729
92580,108974,103720
92585,109001,103714
92591,109024,103727
92596,108988,103732
92601,108967,103747
92607,108965,103740
92610,108983,103742
92615,108997,103742
92620,109005,103752
92625,109018,103743
92631,109024,103759
92636,109008,103780
92641,108966,103774
92646,108978,103761
92650,108974,103776
92655,109000,103791
92660,109008,103795
92665,109023,103807
92670,109039,103824
92676,109012,103839
92681,108994,103850
92686,108978,103834
92690,109012,103841
92695,109001,103860
92700,109010,103884
92705,109023,103874
92710,109035,103891
92716,109016,103875
92721,108991,103904
92726,108993,103900
92730,108994,103920
92735,109024,103912
92740,109015,103920
92745,109042,103931
92750,109032,103934
92755,109048,103931
92761,108996,103946
92766,108982,103913
92770,108998,103936
92775,109028,103933
92780,109013,103945
92785,109019,103947
92790,109054,103959
92795,109037,103949
92801,108998,103939
92806,109000,103949
92810,109014,103952
92815,109012,103957
92820,109039,103969
92825,109028,103968
92830,109062,103947
92835,109053,103956
92840,109016,103949
92846,109007,103940
92850,109031,103957
92855,109047,103947
92860,109057,103952
92865,109035,103959
92870,109066,103958
92875,109082,103953
92880,109046,103958
92886,108998,103963
92891,109022,103947
92895,109055,103932
92900,109051,103952
92905,109060,103945
92910,109081,103945
92915,109086,103955
92920,109054,103944
92925,109034,103963
92931,109051,103939
92935,109068,103953
92940,109071,103961
92945,109074,103948
92950,109086,103954
92955,109104,103953
92960,109071,103959
92965,109050,103948
92971,109062,103954
92975,109087,103986
92980,109083,103983
92985,109091,103958
92990,109119,103961
92995,109120,103980
93000,109088,103958
93005,109054,103969
93010,109062,103969
93014,109103,103979
93020,109105,103980
93025,109107,103970
93030,109124,103976
93035,109128,103989
93040,109086,103998
93045,109085,103985
93050,109095,104023
93053,109098,104009
93059,109119,103993
93064,109118,104009
93069,109133,104010
93075,109140,104025
93080,109098,104017
93085,109093,104030
93088,109109,104016
93093,109126,104032
93099,109140,104031
93104,109136,104049
93109,109150,104060
93114,109166,104035
93119,109124,104039
93125,109101,104054
93128,109128,104021
93133,109147,104053
93138,109144,104052
93144,109161,104065
93149,109171,104055
93154,109163,104060
93159,109120,104049
93164,109120,104064
93168,109131,104071
93173,109129,104071
93178,109114,104087
93184,109112,104071
93189,109141,104078
93194,109118,104092
93199,109088,104082
93204,109060,104074
93208,109077,104085
93213,109097,104090
93218,109070,104098
93223,109062,104089
93229,109098,104097
93234,109092,104091
93239,109059,104098
93244,109034,104082
93248,109034,104083
93253,109032,104069
93258,109045,104057
93263,109039,104035
93268,109052,104011
93274,109055,103981
93279,109026,103980
93284,108999,103960
93288,109017,103936
93293,109036,103885
93298,109038,103860
93303,109034,103858
93308,109035,103833
93314,109056,103830
93319,109001,103815
93324,108983,103784
93328,109006,103790
93333,109019,103783
93338,109012,103757
93343,109025,103767
93348,109049,103760
93353,109047,103742
93359,109000,103725
93364,108981,103726
93368,109006,103723
93373,109021,103727
93378,109037,103698
93383,109026,103729
93388,109037,103725
93393,109039,103715
93399,109002,103715
93404,108985,103718
93409,109001,103718
93413,109037,103713
93418,109034,103710
93423,109040,103756
93428,109048,103737
93433,109055,103748
93438,109026,103746
93444,108998,103752
93449,109003,103745
93453,109013,103751
93458,109026,103755
93463,109028,103784
93468,109063,103791
93473,109060,103790
93478,109047,103778
93484,109002,103784
93489,108994,103807
93493,109027,103804
93498,109029,103831
93503,109038,103830
93508,109064,103830
93513,109065,103856
93518,109049,103838
93523,109002,103848
93529,109009,103882
93533,109038,103871
93538,109040,103893
93543,109016,103906
93548,109054,103925
93553,109073,103913
93558,109043,103907
93563,109011,103913
93569,109013,103904
93572,109036,103935
93577,109035,103922
93583,109040,103917
93588,109062,103931
93593,109066,103932
93598,109017,103919
93603,109025,103938
93606,109025,103929
93612,109042,103940
93617,109048,103945
93623,109060,103959
93628,109060,103963
93633,109079,103948
93638,109030,103956
93643,109007,103971
93646,109046,103942
93651,109049,103956
93657,109065,103933
93662,109064,103932
93667,109074,103958
93672,109083,103972
93678,109032,103928
93683,109024,103954
93688,109058,103930
93691,109063,103956
93697,109063,103953
93702,109054,103936
93707,109090,103958
93712,109090,103944
93717,109052,103939
93723,109028,103951
93728,109052,103897
93731,109072,103929
93736,109069,103943
93742,109113,103952
93747,109116,103957
93752,109092,103957
93757,109066,103957
93762,109060,103947
93767,109073,103890
93772,109094,103927
93776,109096,103944
93782,109129,103927
93787,109141,103952
93792,109116,103946
93797,109086,103945
93802,109071,103974
93807,109091,103929
93812,109104,103944
93816,109086,103969
93821,109116,103966
93827,109115,103956
93832,109123,103978
93837,109089,103957
93842,109083,103952
93847,109113,103951
93852,109127,103939
93857,109123,103973
93861,109141,103995
93867,109153,103993
93872,109135,103992
93877,109106,103988
93882,109097,103990
93887,109119,103974
93892,109122,103982
93897,109118,103963
93901,109153,103997
93906,109162,104006
93912,109137,104011
93917,109114,104010
93922,109117,104025
93927,109125,104035
93932,109134,104000
93937,109146,103989
93941,109173,104007
93946,109199,104024
93952,109155,104026
93957,109136,104036
93962,109124,104036
93967,109138,104090
93972,109164,104054
93977,109149,103992
93982,109162,104004
93986,109180,104032
93991,109143,104048
93997,109111,104045
94002,109097,104053
94007,109120,104106
94012,109116,104083
94017,109123,104021
94022,109115,104005
94027,109129,104057
94031,109108,104057
94036,109067,104059
94042,109059,104068
94047,109049,104071
94052,109083,104108
94057,109079,104082
